Product ID,Language,Store,Name,Model,Description,Meta Title,Meta Description,Meta Keyword,Tag,Main Image,Barcode,SKU,UPC,EAN,JAN,ISBN,MPN,Location,Price,Tax Class ID,Tax Class,Quantity,Minimum Quantity,Subtract Stock,Stock Status ID,Stock Status,Shipping,SEO,Date Available,Length,Length Class ID,Length Class,Width,Height,Weight,Weight Class ID,Weight Class,Status,Sort Order,Manufacturer ID,Manufacturer,Category ids,Categories,Filters (Filter Group :: filter Value),Download,Related Products,Attributes (attribute_Group::attribute::text),Discount (Customer Group id::Quantity::Priority::Price::startdate::Enddate),Special (Customer_group_id::Priority::Price::startdate::Enddate),"Sub Images (image1,image2)",Reward,Viewed,Slug,The Largest Quantity Can Be Ordered,Cost Price,"Unlimited Quantity (1 => true , 0 => false)"
634,ar,default,زيت اكليل الجبل,384,<p>فوائد زيت إكليل الجبل · 1. علاج الصلع · 2. تنظيف الجسم من السموم · 3. تحسين الذاكرة · 4. تحسين صحة الفم والأسنان · 5. تخفيف التوتر · 6. تسكين الألم ·<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1716628224_46.png,,,,,,,,,3.5,0,,1,0,0,5,غير متوفر,1,,2021-11-22,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,0,,"421,459","الزيوت الطبيعية والاعشاب > الزيوت الطبيعية والعلاجية, الزيوت الطبيعية والاعشاب",,,"380, 381, 386, 389, 457, 488, 595, 599, 623, 633, 634, 680, 710, 737, 738, 739, 740, 741, 742, 748, 773, 775, 791, 811, 819, 821, 822, 823, 824, 825, 829",,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689263757_%D8%B2%D9%8A%D8%AA_%D8%A7%D9%83%D9%84%D9%8A%D9%84_%D8%A7%D9%84%D8%AC%D8%A8%D9%84.jpg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1697449330_WhatsApp_Image_2023-10-16_at_1.14.19_PM.jpeg,0,3991,زيت-اكليل-الجبل,0,0,1
635,en,default,Bitter almond oil,,"<p>Benefits of bitter almond oil for the skin Helps prevent the appearance of dark circles under the eyes, and contributes to the elimination of<br></p>",,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1691241488_%D8%B2%D9%8A%D8%AA_%D8%A7%D9%84%D9%84%D9%88%D8%B2_%D8%A7%D9%84%D9%85%D8%B1.jpg,,,,,,,,,3.5,0,,1,0,0,5,Out Of Stock,1,,2021-11-22,0,1,Centimeter,0,0,0,1,Kilogram,1,1,0,,"421,444,459","Natural Oils and Herbs > Natural and therapeutic oils, Natural Oils and Herbs > Herbs, Natural Oils and Herbs",,,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1717519611_18.png,0,1450,bitter-almond-oil,0,0,1
635,ar,default,زيت اللوز المر,,<p>فوائد زيت اللوز المر للبشرة · يساعد على منع ظهور الهالات السوداء تحت العين، ويسهم في التخلص<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1691241488_%D8%B2%D9%8A%D8%AA_%D8%A7%D9%84%D9%84%D9%88%D8%B2_%D8%A7%D9%84%D9%85%D8%B1.jpg,,,,,,,,,3.5,0,,1,0,0,5,غير متوفر,1,,2021-11-22,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,0,,"421,444,459","الزيوت الطبيعية والاعشاب > الزيوت الطبيعية والعلاجية, الزيوت الطبيعية والاعشاب > الاعشاب, الزيوت الطبيعية والاعشاب",,,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1717519611_18.png,0,1450,زيت-اللوز-المر,0,0,1
636,en,default, Maamoul dates with olive oil and semolina,,"<p>Made of Omani dates with olive oil and semolina, suitable for family gatherings<br></p>",,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1649352604_205C04DF-9B35-4552-9F6D-B470E79F88C6.jpeg,,,,,,,,,1.5,0,,1,0,0,5,Out Of Stock,1,,2022-04-06,0,1,Centimeter,0,0,0,1,Kilogram,0,1,0,,401,dates,,,,,,,,0,305,maamoul-dates-with-olive-oil-and-semolina,0,0,1
636,ar,default,معمول التمر بزيت الزيتون والسميد,,<p>معمول التمر العماني بالزيت الزيتون والسميد المناسب للتجمعات العائليه <br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1649352604_205C04DF-9B35-4552-9F6D-B470E79F88C6.jpeg,,,,,,,,,1.5,0,,1,0,0,5,غير متوفر,1,,2022-04-06,0,1,سنتيمتر,0,0,0,1,كيلو جرام,0,1,0,,401,التمور,,,,,,,,0,305,معمول-التمر-بزيت-الزيتون-والسميد,0,0,1
637,en,default,Mixed nuts,,<p>.</p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689686829_%D9%85%D9%83%D8%B3%D8%B1%D8%A7%D8%AA_%D9%85%D8%AE%D9%84%D9%88%D8%B8%D9%87.jpeg,,,,,,,,,5,0,,1,0,0,5,Out Of Stock,1,,2022-04-19,0,1,Centimeter,0,0,0,1,Kilogram,1,1,0,,462,Nuts and Fillings,,,,,,1::1::4.0000::2022-04-20::2022-05-03,,0,1018,mixed-nuts,0,4.5,1
637,ar,default,مكسرات مشكله,,<p>.</p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689686829_%D9%85%D9%83%D8%B3%D8%B1%D8%A7%D8%AA_%D9%85%D8%AE%D9%84%D9%88%D8%B8%D9%87.jpeg,,,,,,,,,5,0,,1,0,0,5,غير متوفر,1,,2022-04-19,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,0,,462,المكسرات والحشوات,,,,,,1::1::4.0000::2022-04-20::2022-05-03,,0,1018,مكسرات-مشكله,0,4.5,1
638,en,default,mejdool dates,,<p>افخر تمور السعوديه</p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1695737654_WhatsApp_Image_2023-09-26_at_6.13.23_PM.jpeg,,,,,,,,,8,0,,1,0,0,5,Out Of Stock,1,,2022-09-03,0,1,Centimeter,0,0,3000,1,Kilogram,1,1,0,,401,dates,,,,,,,,0,1581,mejdool-dates,0,0,1
638,ar,default,كرتون تمر مجدول 3 كيلو ,,<p>افخر تمور السعوديه</p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1695737654_WhatsApp_Image_2023-09-26_at_6.13.23_PM.jpeg,,,,,,,,,8,0,,1,0,0,5,غير متوفر,1,,2022-09-03,0,1,سنتيمتر,0,0,3000,1,كيلو جرام,1,1,0,,401,التمور,,,,,,,,0,1581,كرتون-تمر-مجدول-3-كيلو,0,0,1
639,en,default,sagai dates,تمور ,<p>من افخم التمور السعوديه</p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1662300569_6da16cd6-9ba0-4dd8-a078-e7e18425181a.jpg,,,,,,,,,6,0,,1,0,0,5,Out Of Stock,1,,2022-09-03,0,1,Centimeter,0,0,3000,1,Kilogram,1,1,3,الشرع,401,dates,,,"482, 694, 702, 726, 727, 732, 733, 734",,,,,0,2311,sagai-dates,0,0,1
639,ar,default,تمر الصقعي,تمور ,<p>من افخم التمور السعوديه</p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1662300569_6da16cd6-9ba0-4dd8-a078-e7e18425181a.jpg,,,,,,,,,6,0,,1,0,0,5,غير متوفر,1,,2022-09-03,0,1,سنتيمتر,0,0,3000,1,كيلو جرام,1,1,3,الشرع,401,التمور,,,"482, 694, 702, 726, 727, 732, 733, 734",,,,,0,2311,تمر-الصقعي,0,0,1
640,en,default,scari dates,,<p>تمر سعودي فاخر من نوعه حجمه كبير</p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1695737248_1689398120_%D8%B3%D9%83%D8%B1%D9%8A.jpeg,,,,,,,,,6,0,,1,0,0,5,Out Of Stock,1,,2022-09-03,0,1,Centimeter,0,0,3000,1,Kilogram,1,1,0,,401,dates,,,,,,,,0,999,scari-dates,0,0,1
640,ar,default,تمر السكري المفتول ,,<p>تمر سعودي فاخر من نوعه حجمه كبير</p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1695737248_1689398120_%D8%B3%D9%83%D8%B1%D9%8A.jpeg,,,,,,,,,6,0,,1,0,0,5,غير متوفر,1,,2022-09-03,0,1,سنتيمتر,0,0,3000,1,كيلو جرام,1,1,0,,401,التمور,,,,,,,,0,999,تمر-السكري-المفتول,0,0,1
641,en,default,shishi dates,,<p>تمر سعودي عالي الجوده </p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1695739109_%D8%A7%D9%84%D8%B4%D9%8A%D8%B3%D9%8A_%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_3_%D9%83%D9%8A%D9%84%D9%88_6_%D8%B1%D9%8A%D8%A7%D9%84.jpg,,,,,,,,,6,0,,1,0,0,5,Out Of Stock,1,,2022-09-03,0,1,Centimeter,0,0,0,1,Kilogram,0,1,0,,401,dates,,,,,,,,0,370,shishi-dates,0,0,1
641,ar,default,تمر الشيشي,,<p>تمر سعودي عالي الجوده </p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1695739109_%D8%A7%D9%84%D8%B4%D9%8A%D8%B3%D9%8A_%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_3_%D9%83%D9%8A%D9%84%D9%88_6_%D8%B1%D9%8A%D8%A7%D9%84.jpg,,,,,,,,,6,0,,1,0,0,5,غير متوفر,1,,2022-09-03,0,1,سنتيمتر,0,0,0,1,كيلو جرام,0,1,0,,401,التمور,,,,,,,,0,370,تمر-الشيشي,0,0,1
642,en,default,dates khalas,,<p>خلاص ادم الفاخر جوده عاليه </p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1663165720_cba74534-631f-46c7-88d7-6a55c8fbda42.jpg,,,,,,,,,8,0,,1,0,0,5,Out Of Stock,1,,2022-09-13,0,1,Centimeter,0,0,10000,1,Kilogram,1,1,0,,,,,,"481, 482, 726, 728, 729, 732, 734",,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1708605546_1697528657_WhatsApp_Image_2023-10-17_at_11.24.01_AM.jpeg,0,1272,dates-khalas,0,0,1
642,ar,default,سطل تمر خلاص عماني ,,<p>خلاص ادم الفاخر جوده عاليه </p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1663165720_cba74534-631f-46c7-88d7-6a55c8fbda42.jpg,,,,,,,,,8,0,,1,0,0,5,غير متوفر,1,,2022-09-13,0,1,سنتيمتر,0,0,10000,1,كيلو جرام,1,1,0,,,,,,"481, 482, 726, 728, 729, 732, 734",,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1708605546_1697528657_WhatsApp_Image_2023-10-17_at_11.24.01_AM.jpeg,0,1272,سطل-تمر-خلاص-عماني,0,0,1
643,en,default,dates farthe,,<p>تمر الفرض  المحلي المعقم والمحفوظ ب عنايه </p><p><br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1663166034_acad8f3d-fef8-49ba-a0c6-2334d8cadbb7.jpg,,,,,,,,,16,0,,1,0,0,5,Out Of Stock,1,,2022-09-13,0,1,Centimeter,0,0,10000,1,Kilogram,0,1,0,,401,dates,,,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1663166099_898623bd-1cf4-4e1f-8f95-7360f3533435.jpg,0,769,dates-farthe,0,0,1
643,ar,default,سطل تمر فرض عماني 10 كيلو ,,<p>تمر الفرض  المحلي المعقم والمحفوظ ب عنايه </p><p><br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1663166034_acad8f3d-fef8-49ba-a0c6-2334d8cadbb7.jpg,,,,,,,,,16,0,,1,0,0,5,غير متوفر,1,,2022-09-13,0,1,سنتيمتر,0,0,10000,1,كيلو جرام,0,1,0,,401,التمور,,,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1663166099_898623bd-1cf4-4e1f-8f95-7360f3533435.jpg,0,769,سطل-تمر-فرض-عماني-10-كيلو,0,0,1
644,en,default,Sagai dates with saffron,,<p><b>تمر ملكي صقعي بالزعفران </b></p>,,,,صقعي    صقعي بالزعفران     تمر صقعي بالزعفران ,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689426088_%D8%AA%D9%85%D8%B1_%D9%85%D9%84%D9%83%D9%8A_%D8%B5%D9%82%D8%B9%D9%8A_%D8%A8%D8%A7%D9%84%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86.jpg,,,,,,,,,5,0,,1,0,0,5,Out Of Stock,1,,2023-07-14,0,1,Centimeter,0,0,0,1,Kilogram,1,1,0,,401,dates,,,"375, 376, 377, 378, 702",,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1704893231_%D8%B5%D9%82%D8%B9%D9%8A_%D8%A8%D8%A7%D9%84%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86.JPG,0,793,sagai-dates-with-saffron,0,4.5,1
644,ar,default,تمر صقعي بالزعفران ,,<p><b>تمر ملكي صقعي بالزعفران </b></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689426088_%D8%AA%D9%85%D8%B1_%D9%85%D9%84%D9%83%D9%8A_%D8%B5%D9%82%D8%B9%D9%8A_%D8%A8%D8%A7%D9%84%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86.jpg,,,,,,,,,5,0,,1,0,0,5,غير متوفر,1,,2023-07-14,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,0,,401,التمور,,,"375, 376, 377, 378, 702",,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1704893231_%D8%B5%D9%82%D8%B9%D9%8A_%D8%A8%D8%A7%D9%84%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86.JPG,0,793,تمر-صقعي-بالزعفران,0,4.5,1
645,en,default,Maamoul spices,,<p><b>المكونات </b></p><p><b>مسحوق الفرفة <br>المستكة </b></p><p><b>حبوب الشومر </b></p><p><b>حبة البركة </b></p><p><b>اليانسون </b></p><p><b>حبوب المحلب </b></p><p><br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689478344_%D8%A8%D9%87%D8%A7%D8%B1%D8%A7%D8%AA_%D8%A7%D9%84%D9%85%D8%B9%D9%85%D9%88%D9%84.jpeg,,,,,,,,,2,0,,1,0,0,5,Out Of Stock,1,,2023-07-15,0,1,Centimeter,0,0,0,1,Kilogram,1,1,0,,460,Spices,,,809,,,,,0,1194,maamoul-spices,0,1.5,1
645,ar,default,بهارات المعمول ,,<p><b>المكونات </b></p><p><b>مسحوق الفرفة <br>المستكة </b></p><p><b>حبوب الشومر </b></p><p><b>حبة البركة </b></p><p><b>اليانسون </b></p><p><b>حبوب المحلب </b></p><p><br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689478344_%D8%A8%D9%87%D8%A7%D8%B1%D8%A7%D8%AA_%D8%A7%D9%84%D9%85%D8%B9%D9%85%D9%88%D9%84.jpeg,,,,,,,,,2,0,,1,0,0,5,غير متوفر,1,,2023-07-15,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,0,,460,البهارات,,,809,,,,,0,1194,بهارات-المعمول,0,1.5,1
646,en,default,بودرة الطماطم نكه الكاتشب  ,,<p><b>المكومات </b></p><p><b>طماطم مجففة مطحونة بودر  </b></p><p><b>250 جرام </b></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689478890_%D8%A8%D9%88%D8%AF%D8%B1%D8%A9_%D8%A7%D9%84%D8%B7%D9%85%D8%A7%D8%B7%D9%85_%D9%86%D9%83%D9%87_%D8%A7%D9%84%D9%83%D8%A7%D8%AA%D8%B4%D8%A8.jpeg,,,,,,,,,2,0,,1,0,0,5,Out Of Stock,1,,2023-07-15,0,1,Centimeter,0,0,0,1,Kilogram,1,1,0,,460,Spices,,,,,,,,0,549,بودرة-الطماطم-نكه-الكاتشب,0,1.5,1
646,ar,default,بودرة الطماطم نكه الكاتشب  ,,<p><b>المكومات </b></p><p><b>طماطم مجففة مطحونة بودر  </b></p><p><b>250 جرام </b></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689478890_%D8%A8%D9%88%D8%AF%D8%B1%D8%A9_%D8%A7%D9%84%D8%B7%D9%85%D8%A7%D8%B7%D9%85_%D9%86%D9%83%D9%87_%D8%A7%D9%84%D9%83%D8%A7%D8%AA%D8%B4%D8%A8.jpeg,,,,,,,,,2,0,,1,0,0,5,غير متوفر,1,,2023-07-15,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,0,,460,البهارات,,,,,,,,0,549,بودرة-الطماطم-نكه-الكاتشب,0,1.5,1
647,en,default,ورق الحلبة مجفف ,,<p><b>ورق الحلبة مجفف </b></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689479435_%D9%88%D8%B1%D9%82_%D8%A7%D9%84%D8%AD%D9%84%D8%A8%D8%A9_%D9%85%D8%AC%D9%81%D9%81.jpeg,,,,,,,,,1,0,,1,0,0,5,Out Of Stock,1,,2023-07-15,0,1,Centimeter,0,0,0,1,Kilogram,1,1,0,,464,Organic and Agricultural Products,,,"389, 535, 677",,,,,0,471,ورق-الحلبة-مجفف,0,0.8,1
647,ar,default,ورق الحلبة مجفف ,,<p><b>ورق الحلبة مجفف </b></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689479435_%D9%88%D8%B1%D9%82_%D8%A7%D9%84%D8%AD%D9%84%D8%A8%D8%A9_%D9%85%D8%AC%D9%81%D9%81.jpeg,,,,,,,,,1,0,,1,0,0,5,غير متوفر,1,,2023-07-15,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,0,,464,منتجات عضوية وزراعية,,,"389, 535, 677",,,,,0,471,ورق-الحلبة-مجفف,0,0.8,1
648,en,default,مدلوك التمر بالشوفان ,,<p><b>مدلوك تمر مع شوفان </b></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689479885_%D9%85%D8%AF%D9%84%D9%88%D9%83_%D8%A7%D9%84%D8%AA%D9%85%D8%B1_%D8%A8%D8%A7%D9%84%D8%B4%D9%88%D9%81%D8%A7%D8%AA.jpeg,,,,,,,,,3,0,,1,0,0,5,Out Of Stock,1,,2023-07-15,0,1,Centimeter,0,0,0,1,Kilogram,1,1,0,,401,dates,,,"655, 808",,,,,0,503,مدلوك-التمر-بالشوفان,0,2.8,1
648,ar,default,مدلوك التمر بالشوفان ,,<p><b>مدلوك تمر مع شوفان </b></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689479885_%D9%85%D8%AF%D9%84%D9%88%D9%83_%D8%A7%D9%84%D8%AA%D9%85%D8%B1_%D8%A8%D8%A7%D9%84%D8%B4%D9%88%D9%81%D8%A7%D8%AA.jpeg,,,,,,,,,3,0,,1,0,0,5,غير متوفر,1,,2023-07-15,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,0,,401,التمور,,,"655, 808",,,,,0,503,مدلوك-التمر-بالشوفان,0,2.8,1
649,en,default,زيت السدر ,,<p><b>يمنح زيت السدر رطوبة كبيرة للشعر  . مما ينعكس بشكر اجابي علي صحته ورطوبة فروة الراس ويحول دون جفافها وبالتالي يقي من تشقق القشرة التي يعتبر الجفاف من ابرز مسبباتها وينتج هذا الجفاف من عوامل عدة منها عدم شرب مياه بكميات هائلة من السوائل مما يتسبب في جفاف الجلد والبشرة بشكل عام بما في ذلك فرة الراس او عند الافراط فياستخداممصففات الشعر او المستحضرات الكمائية والصبغات وغيرها .</b></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1717518946_13.png,,,,,,,,,3.5,0,,1,0,0,5,Out Of Stock,1,,2023-07-15,0,1,Centimeter,0,0,0,1,Kilogram,1,1,0,,"421,444,459","Natural Oils and Herbs > Natural and therapeutic oils, Natural Oils and Herbs > Herbs, Natural Oils and Herbs",,,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689481335_%D8%B2%D9%8A%D8%AA_%D8%B3%D8%AF%D8%B1.jpeg,0,1321,زيت-السدر,0,3,1
649,ar,default,زيت السدر ,,<p><b>يمنح زيت السدر رطوبة كبيرة للشعر  . مما ينعكس بشكر اجابي علي صحته ورطوبة فروة الراس ويحول دون جفافها وبالتالي يقي من تشقق القشرة التي يعتبر الجفاف من ابرز مسبباتها وينتج هذا الجفاف من عوامل عدة منها عدم شرب مياه بكميات هائلة من السوائل مما يتسبب في جفاف الجلد والبشرة بشكل عام بما في ذلك فرة الراس او عند الافراط فياستخداممصففات الشعر او المستحضرات الكمائية والصبغات وغيرها .</b></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1717518946_13.png,,,,,,,,,3.5,0,,1,0,0,5,غير متوفر,1,,2023-07-15,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,0,,"421,444,459","الزيوت الطبيعية والاعشاب > الزيوت الطبيعية والعلاجية, الزيوت الطبيعية والاعشاب > الاعشاب, الزيوت الطبيعية والاعشاب",,,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689481335_%D8%B2%D9%8A%D8%AA_%D8%B3%D8%AF%D8%B1.jpeg,0,1321,زيت-السدر,0,3,1
650,en,default,سدر مطحون ,,<p>سدر مطحون </p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1699445929_%D8%B3%D8%AF%D8%B1-%D8%B9%D9%85%D8%A7%D9%86%D9%8A-%D9%85%D8%B7%D8%AD%D9%88%D9%86.jpg,,,,,,,,,3,0,,1,0,0,5,Out Of Stock,1,,2023-07-15,0,1,Centimeter,0,0,0,1,Kilogram,1,1,0,,411,Spices > Omani spices > ground,,,,,,,,0,892,سدر-مطحون,0,2.8,1
650,ar,default,سدر مطحون ,,<p>سدر مطحون </p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1699445929_%D8%B3%D8%AF%D8%B1-%D8%B9%D9%85%D8%A7%D9%86%D9%8A-%D9%85%D8%B7%D8%AD%D9%88%D9%86.jpg,,,,,,,,,3,0,,1,0,0,5,غير متوفر,1,,2023-07-15,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,0,,411,البهارات > البهارات العمانية > مطحونة,,,,,,,,0,892,سدر-مطحون,0,2.8,1
651,en,default,كبسولات شاى كرك بالورد ,الشاى ,<p><b>كبسولات شاي كرك بالورد </b></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689482455_%D9%83%D8%A8%D8%B3%D9%88%D9%84%D8%A7%D8%AA_%D8%B4%D8%A7%D9%8A_%D9%83%D8%B1%D9%83_%D8%A8%D8%A7%D9%84%D9%88%D8%B1%D8%AF.jpeg,,,,,,,,,2.5,0,,1,0,0,5,Out Of Stock,1,,2023-07-15,0,1,Centimeter,0,0,0,1,Kilogram,0,1,3,الشرع,458,Omani and Specialty Coffee,,,"668, 671, 800",,,,,0,310,كبسولات-شاى-كرك-بالورد,0,2.3,1
651,ar,default,كبسولات شاى كرك بالورد ,الشاى ,<p><b>كبسولات شاي كرك بالورد </b></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689482455_%D9%83%D8%A8%D8%B3%D9%88%D9%84%D8%A7%D8%AA_%D8%B4%D8%A7%D9%8A_%D9%83%D8%B1%D9%83_%D8%A8%D8%A7%D9%84%D9%88%D8%B1%D8%AF.jpeg,,,,,,,,,2.5,0,,1,0,0,5,غير متوفر,1,,2023-07-15,0,1,سنتيمتر,0,0,0,1,كيلو جرام,0,1,3,الشرع,458,القهوة العمانية والمختصة,,,"668, 671, 800",,,,,0,310,كبسولات-شاى-كرك-بالورد,0,2.3,1
652,en,default,Peanut oil ,,<p><br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689487875_%D8%B2%D9%8A%D8%AA_%D8%A7%D9%84%D9%81%D9%88%D9%84_%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A.jpeg,,,,,,,,,3.5,0,,1,0,0,5,Out Of Stock,1,,2023-07-15,0,1,Centimeter,0,0,0,1,Kilogram,1,1,0,,"421,444,459","Natural Oils and Herbs > Natural and therapeutic oils, Natural Oils and Herbs > Herbs, Natural Oils and Herbs",,,,,,,,0,908,peanut-oil,0,3,1
652,ar,default,زيت الفول السوداني ,,<p><b>يعد زيت الفول السوداني من المصادر الغذائية الغنية بالاحماض الدهنية غير المشبعة مثل الاميغا 3 والاميغا 6 والتي تعد من الدهون الجيدة التي تقوم بمحاربة الكرسترول الضارة بالاضافة الي محتواه العالي من فيتامين هـ الذي يمتلك فاعلية مضادة للاكسدة التي تقوم بمحاربة الجذور الحرة التي تدمر خلايا الجسم .</b><br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689487875_%D8%B2%D9%8A%D8%AA_%D8%A7%D9%84%D9%81%D9%88%D9%84_%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A.jpeg,,,,,,,,,3.5,0,,1,0,0,5,غير متوفر,1,,2023-07-15,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,0,,"421,444,459","الزيوت الطبيعية والاعشاب > الزيوت الطبيعية والعلاجية, الزيوت الطبيعية والاعشاب > الاعشاب, الزيوت الطبيعية والاعشاب",,,,,,,,0,908,زيت-الفول-السوداني,0,3,1
653,en,default,Prophetic Taliban ,,"<p style=""text-align: center;""><b>مكونات التلبينة مجتمعة تجعلها وجبه مثاليه </b></p><p style=""text-align: justify; margin-left: 25px;""><b>التلبينة هي حساء من دقيق شعير  بنخاله يضاف لها كوب من الماء وتطهي علي نار هادئة لمدة خمس دقائق ثم يضاف كوب من اللبن وملعقة عسل </b></p>",,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689489239_%D8%A7%D9%84%D8%AA%D9%84%D8%A8%D9%8A%D9%86%D8%A9_%D8%A7%D9%84%D9%86%D8%A8%D9%88%D9%8A%D8%A9.jpeg,,,,,,,,,2,0,,1,0,0,5,Out Of Stock,1,,2023-07-15,0,1,Centimeter,0,0,0,1,Kilogram,1,1,0,,461,All Kinds of Flour,,,,,,,,0,3862,prophetic-taliban,0,1.8,1
